domain,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
pets_and_service_animals,cabin,English,Turkish,Your pet must remain under the seat.,Evcil hayvanınız koltuğun altında kalmalı.,airport_staff,passenger,A2,formal,"pet,seat"
pets_and_service_animals,boarding,English,Turkish,May I board early because I am traveling with a service animal?,Rehber hayvanla seyahat ettiğim için erken binebilir miyim?,passenger,airport_staff,B1,polite,"service_animal,boarding"
pets_and_service_animals,check_in,English,Turkish,Is there an extra fee for my cat?,Kedim için ekstra ücret var mı?,passenger,airport_staff,A2,polite,"fee,cat"
pets_and_service_animals,check_in,English,Turkish,How many pets can travel on this flight?,Bu uçuşta kaç evcil hayvan seyahat edebilir?,passenger,airport_staff,A2,neutral,"pet_policy,flight"
pets_and_service_animals,boarding,English,Turkish,My dog is calm and trained.,Köpeğim sakin ve eğitimli.,passenger,airport_staff,A1,reassuring,"dog,trained"
pets_and_service_animals,cabin,English,Turkish,Can I keep the carrier on my lap?,Taşıma çantasını kucağımda tutabilir miyim?,passenger,airport_staff,A2,polite,"carrier,cabin"
pets_and_service_animals,gate,English,Turkish,Your pet needs to stay quiet at the gate.,Evcil hayvanınız kapıda sessiz kalmalı.,airport_staff,passenger,A2,polite,"pet,gate"
pets_and_service_animals,security,English,Turkish,Do I take my dog out for security screening?,Güvenlik kontrolünde köpeğimi dışarı çıkarmam gerekiyor mu?,passenger,airport_staff,A2,neutral,"security,dog"
pets_and_service_animals,security,English,Turkish,Please remove the pet from the carrier now.,Lütfen şimdi evcil hayvanı taşıma çantasından çıkarın.,airport_staff,passenger,A1,formal,"security,carrier"
pets_and_service_animals,check_in,English,Turkish,I need a window seat for my cat.,Kedim için pencere kenarı koltuk istiyorum.,passenger,airport_staff,A2,polite,"seat,cat"
pets_and_service_animals,boarding,English,Turkish,My rabbit is in a soft carrier.,Tavşanım yumuşak bir taşıma çantasında.,passenger,airport_staff,A2,neutral,"rabbit,carrier"
pets_and_service_animals,boarding,English,Turkish,Is my service animal allowed on board?,Rehber hayvanım uçağa kabul ediliyor mu?,passenger,airport_staff,A2,polite,"service_animal,allowed"
pets_and_service_animals,boarding,English,Turkish,Your service animal must not block the aisle.,Rehber hayvanınız koridoru kapatmamalı.,airport_staff,passenger,A2,formal,"service_animal,aisle"
pets_and_service_animals,cabin,English,Turkish,Can I give my dog water during the flight?,Uçuş sırasında köpeğime su verebilir miyim?,passenger,airport_staff,A2,polite,"water,dog"
pets_and_service_animals,cabin,English,Turkish,You may give the pet a little water.,Evcil hayvana biraz su verebilirsiniz.,airport_staff,passenger,A1,reassuring,"water,pet"
pets_and_service_animals,boarding,English,Turkish,My service dog alerts me when I need help.,Yardım gerektiğinde rehber köpeğim beni uyarır.,passenger,airport_staff,B1,neutral,"service_dog,assistance"
pets_and_service_animals,check_in,English,Turkish,I have an allergy to cats.,Kedilere alerjim var.,passenger,airport_staff,A1,neutral,"allergy,cat"
pets_and_service_animals,cabin,English,Turkish,Please do not open the carrier.,Lütfen taşıma çantasını açmayın.,airport_staff,passenger,A1,formal,"carrier,instruction"
pets_and_service_animals,boarding,English,Turkish,My bird is small and quiet.,Kuşum küçük ve sessiz.,passenger,airport_staff,A1,neutral,"bird,pet"
pets_and_service_animals,gate,English,Turkish,Can I wait here with my puppy?,Yavru köpeğimle burada bekleyebilir miyim?,passenger,airport_staff,A1,polite,"puppy,gate"
pets_and_service_animals,gate,English,Turkish,You can wait with your puppy near the gate.,Yavru köpeğinizle kapıya yakın bir yerde bekleyebilirsiniz.,airport_staff,passenger,A2,reassuring,"puppy,gate"
pets_and_service_animals,check_in,English,Turkish,My dog is a guide dog for the blind.,Köpeğim görme engelliler için rehber köpektir.,passenger,airport_staff,A2,formal,"guide_dog,accessibility"
pets_and_service_animals,boarding,English,Turkish,Please let us know if the animal needs a break.,Hayvanın bir molaya ihtiyacı olursa lütfen bize bildirin.,airport_staff,passenger,A2,polite,"break,animal"
pets_and_service_animals,pet booking,Turkish,English,Yanımda küçük bir evcil hayvan var.,I have a small pet with me.,passenger,airport_staff,A1,neutral,"pet,check-in,flight"
pets_and_service_animals,service animal,Turkish,English,Bu köpek rehber köpektir.,This dog is a guide dog.,passenger,airport_staff,A1,neutral,"service_animal,accessibility,flight"
pets_and_service_animals,boarding,Turkish,English,Evcil hayvanım kabinde benimle gelebilir mi?,Can my pet come with me in the cabin?,passenger,gate_agent,A1,polite,"pet,cabin,boarding"
pets_and_service_animals,check-in,Turkish,English,Kedim için sağlık belgesi var.,I have a health certificate for my cat.,passenger,airport_staff,A2,neutral,"pet,documents,check-in"
pets_and_service_animals,boarding,Turkish,English,Köpeğim çok sakin.,My dog is very calm.,passenger,gate_agent,A1,neutral,"pet,boarding"
pets_and_service_animals,cabin,Turkish,English,Hayvan taşıma çantası koltuğun altına sığar.,The pet carrier fits under the seat.,cabin_crew,passenger,A2,reassuring,"pet,cabin,seat"
pets_and_service_animals,boarding,Turkish,English,Lütfen evcil hayvanınızı çantada tutun.,Please keep your pet in the carrier.,cabin_crew,passenger,A1,polite,"pet,rules,cabin"
pets_and_service_animals,check-in,Turkish,English,Evcil hayvanınızın aşı kaydı var mı?,Do you have your pet's vaccination record?,airport_staff,passenger,A2,neutral,"pet,vaccination,check-in"
pets_and_service_animals,service animal,Turkish,English,Bu yardımcı hayvan için özel bir koltuk gerekir mi?,Does this service animal need a special seat?,airport_staff,passenger,A2,neutral,"service_animal,accessibility,seat"
pets_and_service_animals,boarding,Turkish,English,Köpeğim işitme engelim için bana yardımcı oluyor.,My dog helps me because I have hearing difficulties.,passenger,gate_agent,A2,neutral,"service_animal,accessibility"
pets_and_service_animals,pet booking,Turkish,English,Evcil hayvanla uçmak için önceden bildirim gerekiyor mu?,Do I need to notify you in advance to fly with a pet?,passenger,airport_staff,A2,polite,"pet,booking,flight"
pets_and_service_animals,check-in,Turkish,English,Tüylü arkadaşımın biletini de kontrol eder misiniz?,Could you also check my furry friend's booking?,passenger,airport_staff,A2,polite,"pet,check-in"
pets_and_service_animals,boarding,Turkish,English,Kedim biraz korkuyor.,My cat is a little scared.,passenger,cabin_crew,A1,reassuring,"pet,cabin,behavior"
pets_and_service_animals,cabin,Turkish,English,Lütfen köpeğe dokunmayın.,Please do not touch the dog.,passenger,passenger,A1,polite,"service_animal,cabin"
pets_and_service_animals,service animal,Turkish,English,Bu hayvan benim yardımcı hayvanımdır.,This is my assistance animal.,passenger,airport_staff,A1,neutral,"service_animal,accessibility"
pets_and_service_animals,boarding,Turkish,English,Taşıma çantası burada mı kalmalı?,Should the carrier stay here?,passenger,gate_agent,A1,neutral,"pet,boarding"
pets_and_service_animals,cabin,Turkish,English,Köpeğinizin ağzı kapalı olmalı.,Your dog must be muzzled.,cabin_crew,passenger,A2,formal,"pet,rules,safety"
pets_and_service_animals,check-in,Turkish,English,Kedim için uygun taşıma çantası var.,I have an approved carrier for my cat.,passenger,airport_staff,A2,neutral,"pet,carrier,check-in"
pets_and_service_animals,boarding,Turkish,English,Küçük köpeğim dizimde kalabilir mi?,Can my small dog stay on my lap?,passenger,cabin_crew,A1,polite,"pet,cabin,boarding"
pets_and_service_animals,cabin,Turkish,English,Hayvanınızı koridorda tutmayın.,Please do not keep your animal in the aisle.,cabin_crew,passenger,A2,polite,"pet,cabin,safety"
pets_and_service_animals,service animal,Turkish,English,Bu köpek benim servis köpeğim.,This dog is my service dog.,passenger,gate_agent,A1,neutral,"service_animal,accessibility"
pets_and_service_animals,service animal,Turkish,English,Yardımcı hayvanımın yanında oturmam gerekiyor.,I need to sit next to my service animal.,passenger,airport_staff,A2,polite,"service_animal,seat,accessibility"
pets_and_service_animals,boarding,Turkish,English,Kedi için ek ücret var mı?,Is there an extra fee for the cat?,passenger,airport_staff,A1,neutral,"pet,fee,check-in"
pets_and_service_animals,check-in,Turkish,English,Evcil hayvanımın yaşı altı aydan büyük.,My pet is over six months old.,passenger,airport_staff,A2,neutral,"pet,age,check-in"
pets_and_service_animals,cabin,Turkish,English,Onu şimdilik sakin tutmaya çalışıyorum.,I'm trying to keep it calm for now.,passenger,cabin_crew,A2,reassuring,"pet,behavior,cabin"
pets_and_service_animals,boarding,Turkish,English,Bu kapıdan evcil hayvanla geçebilir miyim?,Can I go through this gate with my pet?,passenger,gate_agent,A1,polite,"pet,gate,boarding"
pets_and_service_animals,service animal,Turkish,English,Köpeğim sesli uyarıları algılamama yardımcı olur.,My dog helps me notice audio alerts.,passenger,cabin_crew,A2,neutral,"service_animal,accessibility"
pets_and_service_animals,cabin,Turkish,English,Lütfen çantayı koltuğun altına koyun.,Please place the carrier under the seat.,cabin_crew,passenger,A1,polite,"pet,cabin,seat"
pets_and_service_animals,check-in,Turkish,English,Evcil hayvanım için tüm belgeler yanımda.,I have all the documents for my pet with me.,passenger,airport_staff,A2,neutral,"pet,documents,check-in"
pets_and_service_animals,boarding,Turkish,English,Köpeğimin havlamaması için elimden geleni yapacağım.,I will do my best to keep my dog from barking.,passenger,cabin_crew,A2,polite,"pet,behavior,boarding"
health_and_medical_issues,in-flight health,English,Turkish,I feel dizzy.,Başım dönüyor.,passenger,cabin_crew,A1,urgent,"health,in-flight"
health_and_medical_issues,in-flight health,English,Turkish,My stomach hurts.,Midem ağrıyor.,passenger,cabin_crew,A1,urgent,"health,pain"
health_and_medical_issues,in-flight health,English,Turkish,I feel sick.,Kendimi hasta hissediyorum.,passenger,cabin_crew,A1,urgent,"health,general"
health_and_medical_issues,in-flight health,English,Turkish,"I need some water, please.",Lütfen biraz suya ihtiyacım var.,passenger,cabin_crew,A1,polite,"health,hydration"
health_and_medical_issues,in-flight health,English,Turkish,Can I get some water?,Biraz su alabilir miyim?,passenger,cabin_crew,A1,polite,"health,hydration"
health_and_medical_issues,in-flight health,English,Turkish,I think I need medical help.,Sanırım tıbbi yardıma ihtiyacım var.,passenger,cabin_crew,A2,urgent,"health,medical_help"
health_and_medical_issues,in-flight health,English,Turkish,Please call a doctor if possible.,Mümkünse lütfen bir doktor çağırın.,passenger,cabin_crew,A2,urgent,"health,doctor"
health_and_medical_issues,in-flight health,English,Turkish,My chest hurts.,Göğsüm ağrıyor.,passenger,cabin_crew,A1,urgent,"health,chest_pain"
health_and_medical_issues,in-flight health,English,Turkish,I need an ambulance when we land.,İndiğimizde ambulansa ihtiyacım var.,passenger,cabin_crew,A2,urgent,"health,ambulance"
health_and_medical_issues,in-flight health,English,Turkish,I have diabetes.,Şeker hastalığım var.,passenger,cabin_crew,A1,neutral,"health,chronic_condition"
health_and_medical_issues,in-flight health,English,Turkish,My medication is in my bag.,İlacım çantamda.,passenger,cabin_crew,A1,neutral,"health,medication"
health_and_medical_issues,in-flight health,English,Turkish,I forgot my medicine at home.,İlacımı evde unuttum.,passenger,cabin_crew,A2,urgent,"health,medication"
health_and_medical_issues,in-flight health,English,Turkish,Do you have any painkillers?,Ağrı kesici var mı?,passenger,cabin_crew,A2,polite,"health,medicine"
health_and_medical_issues,in-flight health,English,Turkish,I am allergic to penicillin.,Penisiline alerjim var.,passenger,cabin_crew,A2,urgent,"health,allergy,medicine"
health_and_medical_issues,in-flight health,English,Turkish,Please do not give me nuts.,Lütfen bana kuruyemiş vermeyin.,passenger,cabin_crew,A2,polite,"health,allergy,food"
health_and_medical_issues,in-flight health,English,Turkish,I have asthma.,Astımım var.,passenger,cabin_crew,A1,neutral,"health,respiratory"
health_and_medical_issues,in-flight health,English,Turkish,I need my inhaler.,İnhalerime ihtiyacım var.,passenger,cabin_crew,A1,urgent,"health,respiratory,medication"
health_and_medical_issues,in-flight health,English,Turkish,My inhaler is in the overhead bag.,İnhalerim baş üstü dolaptaki çantada.,passenger,cabin_crew,A2,urgent,"health,respiratory,luggage"
health_and_medical_issues,in-flight health,English,Turkish,I feel faint.,Bayılacak gibi hissediyorum.,passenger,cabin_crew,A2,urgent,"health,fainting"
health_and_medical_issues,in-flight health,English,Turkish,Please help me sit down.,Lütfen oturmama yardım edin.,passenger,cabin_crew,A2,urgent,"health,assistance"
health_and_medical_issues,in-flight health,English,Turkish,I need to lie down.,Uzanmam gerekiyor.,passenger,cabin_crew,A1,urgent,"health,rest"
health_and_medical_issues,in-flight health,English,Turkish,Can I lie down here?,Burada uzanabilir miyim?,passenger,cabin_crew,A2,polite,"health,rest"
health_and_medical_issues,in-flight health,English,Turkish,I am feeling worse.,Kendimi daha kötü hissediyorum.,passenger,cabin_crew,A2,urgent,"health,deterioration"
health_and_medical_issues,in-flight health,English,Turkish,It started after takeoff.,Kalkıştan sonra başladı.,passenger,cabin_crew,A2,neutral,"health,timing"
health_and_medical_issues,in-flight health,English,Turkish,It started after lunch.,Öğle yemeğinden sonra başladı.,passenger,cabin_crew,A2,neutral,"health,timing,food"
health_and_medical_issues,in-flight health,English,Turkish,I may vomit.,Kusabilirim.,passenger,cabin_crew,A2,urgent,"health,nausea"
health_and_medical_issues,in-flight health,English,Turkish,Do you have a sick bag?,Hasta torbası var mı?,passenger,cabin_crew,A1,polite,"health,vomiting"
