domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long do we have until landing?,İnişe ne kadar kaldı?,passenger,cabin_crew,A2,neutral,"landing,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Can I ask how long this route usually takes?,"Bu hat genelde ne kadar sürer, sorabilir miyim?",passenger,airport_staff,B1,polite,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,The captain says we have about forty minutes left.,"Kaptan, yaklaşık kırk dakikamız kaldığını söyledi.",cabin_crew,passenger,A2,reassuring,"remaining_time,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How far along are we in the flight?,Uçuşun ne kadarındayız?,passenger,cabin_crew,B1,neutral,"flight_progress,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Is there still another hour of flying?,Hâlâ bir saatlik uçuş kaldı mı?,passenger,cabin_crew,A2,neutral,"remaining_time,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,We are about halfway there.,Yaklaşık yarı yoldayız.,cabin_crew,passenger,A2,reassuring,"flight_progress,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,The flight should be eight hours in total.,Uçuş toplamda sekiz saat sürmeli.,airport_staff,passenger,A2,neutral,"flight_duration,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Do you know when the flight will end?,Uçuşun ne zaman biteceğini biliyor musunuz?,passenger,cabin_crew,A2,neutral,"arrival_time,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,We expect a delay of about twenty minutes.,Yaklaşık yirmi dakikalık bir gecikme bekliyoruz.,gate_agent,passenger,A2,formal,"delay,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How long until we take off?,Kalkışa ne kadar kaldı?,passenger,gate_agent,A2,neutral,"takeoff,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,"The departure is delayed, but the flight itself is still the same length.","Kalkış gecikmeli, ama uçuşun süresi aynı kalacak.",gate_agent,passenger,B1,reassuring,"delay,informing"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Will we arrive on time if the flight is this long?,Uçuş bu kadar sürerse zamanında varır mıyız?,passenger,cabin_crew,B1,neutral,"arrival_time,asking"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,I just want to know how long the journey will be.,Sadece yolculuğun ne kadar süreceğini öğrenmek istiyorum.,passenger,airport_staff,A2,polite,"flight_duration,asking"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long is the flight to Istanbul?,İstanbul uçuşu ne kadar sürüyor?,passenger,airport_staff,A1,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How many hours is this flight?,Bu uçuş kaç saat sürüyor?,passenger,airport_staff,A1,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Can you tell me the flight duration?,Uçuş süresini söyleyebilir misiniz?,passenger,airport_staff,A1,polite,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,What is the estimated flight time?,Tahmini uçuş süresi ne kadar?,passenger,airport_staff,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How much time do we have in the air?,Uçakta ne kadar zaman geçireceğiz?,passenger,airport_staff,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long will we be delayed?,Ne kadar gecikeceğiz?,passenger,airport_staff,A2,neutral,"delay,flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Do you know when we will arrive?,Ne zaman varacağımızı biliyor musunuz?,passenger,airport_staff,A2,polite,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,When is the plane expected to land?,Uçağın inişi ne zaman bekleniyor?,passenger,airport_staff,A2,neutral,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Could you please tell us the remaining flight time?,Kalan uçuş süresini söyler misiniz lütfen?,passenger,airport_staff,B1,polite,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Will this flight take more than three hours?,Bu uçuş üç saatten uzun sürer mi?,passenger,airport_staff,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,"Is the flight on time, or will it take longer?","Uçuş zamanında mı, yoksa daha uzun mu sürecek?",passenger,airport_staff,B1,neutral,"delay,flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long is the journey from here to Ankara?,Buradan Ankara’ya yolculuk ne kadar sürüyor?,passenger,airport_staff,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Can you give me an approximate arrival time?,Yaklaşık varış saatini verebilir misiniz?,passenger,airport_staff,B1,polite,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long is the nonstop flight?,Aktarmasız uçuş ne kadar sürüyor?,passenger,airport_staff,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long is the layover before the next flight?,Bir sonraki uçuş öncesi aktarma ne kadar sürüyor?,passenger,airport_staff,B1,neutral,"connection,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Is there enough time to arrive before 10 p.m.?,Saat 10’dan önce varmak için yeterli zaman var mı?,passenger,airport_staff,B1,urgent,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long will boarding take before departure?,Kalkıştan önce biniş ne kadar sürer?,passenger,airport_staff,A2,neutral,"boarding,time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,What time will we reach the destination?,Hedefe saat kaçta ulaşacağız?,passenger,airport_staff,A2,neutral,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The flight time to Dubai is about six hours.,Dubai uçuşu yaklaşık altı saat sürüyor.,airport_staff,passenger,A1,neutral,"flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,This is a two-hour flight.,Bu iki saatlik bir uçuş.,airport_staff,passenger,A1,neutral,"flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The estimated flight time is four hours and twenty minutes.,Tahmini uçuş süresi dört saat yirmi dakika.,airport_staff,passenger,A2,formal,"flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,We expect to arrive in about 30 minutes.,Yaklaşık 30 dakika içinde varmayı bekliyoruz.,airport_staff,passenger,A2,reassuring,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,"There may be a slight delay, so the flight will take longer.","Küçük bir gecikme olabilir, bu yüzden uçuş biraz daha uzun sürecek.",airport_staff,passenger,B1,formal,"delay,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The flight should land at 8:15.,Uçak saat 8:15’te inmesi bekleniyor.,airport_staff,passenger,A2,neutral,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,We are currently one hour away from landing.,Şu anda inişe bir saat var.,airport_staff,passenger,A2,reassuring,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,"The total travel time, including the connection, is seven hours.",Aktarma dahil toplam yolculuk süresi yedi saat.,airport_staff,passenger,B1,neutral,"connection,flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Your flight is on schedule and will arrive on time.,Uçuşunuz planlandığı gibi gidiyor ve zamanında varacak.,airport_staff,passenger,B1,reassuring,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The flight will take a little longer because of weather conditions.,Hava koşulları nedeniyle uçuş biraz daha uzun sürecek.,airport_staff,passenger,B1,formal,"delay,weather,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,We should reach the gate in about 15 minutes.,Yaklaşık 15 dakika içinde kapıya varmalıyız.,airport_staff,passenger,A2,neutral,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The remaining flight time is about 45 minutes.,Kalan uçuş süresi yaklaşık 45 dakika.,airport_staff,passenger,A2,neutral,"flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,We are expected to land shortly.,Kısa süre içinde iniş yapmamız bekleniyor.,airport_staff,passenger,B1,reassuring,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,Are we almost there?,Neredeyse vardık mı?,passenger,airport_staff,A1,neutral,"arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,How long until takeoff?,Kalkışa ne kadar var?,passenger,airport_staff,A1,neutral,"departure_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,When will this delayed flight finally arrive?,Bu geciken uçuş sonunda ne zaman varacak?,passenger,airport_staff,B1,urgent,"delay,arrival_time,question"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,The captain says we have about 20 minutes left.,Kaptan yaklaşık 20 dakikamız kaldığını söyledi.,airport_staff,passenger,A2,neutral,"flight_duration,information"
flight_time_delay_and_arrival,asking flight duration,English to Turkish,English,Turkish,We will arrive earlier than expected.,Beklenenden daha erken varacağız.,airport_staff,passenger,A2,reassuring,"arrival_time,information"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,What is the flight time to Ankara?,Ankara uçuşu ne kadar sürüyor?,passenger,airport_staff,A1,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,Can you tell me how long this flight takes?,Bu uçuşun ne kadar sürdüğünü söyleyebilir misiniz?,passenger,airport_staff,A2,polite,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,How many hours will we be in the air?,Kaç saat havada olacağız?,passenger,cabin_crew,A2,neutral,"flight_duration,question"
flight_time_delay_and_arrival,asking flight duration,asking flight duration,English,Turkish,When do we arrive if the flight is on time?,Uçuş zamanında giderse ne zaman varırız?,passenger,cabin_crew,A2,neutral,"arrival_time,question"
